"PLATFORM_TITLE_ID","REGION","MIXIMUM_VIEWING"
GVU2xlQZIxY7DwvwIAVgK,ES,2638
GXbGBEw3y6pGYoAEAAAVc,US,2620
GYJ2n2AJJG8JnLQEAAAHr,ES,2618
GYTf0IgNeT0iPwwEAAABY,PL,2615
GW6K_ZQKTARjDwgEAAABA,ES,2602
GYCwQ1Qw2FUZWtwEAAAAf,DK,2600
GYME4cgyGt6EnCgEAAAAv,BR,2594
GX9j4sw88eFy8eAEAAACn,DK,2590
GYGIiugVrw8MUuAEAAABi,CO,2587
GVU2bygQ1go7DwvwIAT3r,SE,2586
GVU2fLgkp0lFvjSoJAT_x,US,2586
GYyofRQHeuJ6fiQEAAAEy,NL,2568
GYvE1vAah9Ja8kAEAAAGx,CO,2566
GYQLCngiLosPDRAEAAAA4,ES,2565
GX4h8rwVrhsPCwwEAAAIl,ES,2563
GYfpnmAQ0yMNUjQEAAABA,CO,2553
GYSYN2AYfO8LCwwEAAAId,NO,2542
GYLD3_ArixL1sggEAAAHk,AR,2529
GXmmNFAzEJyLCHAEAACDB,CO,2529
GYQS5jAlSyBk5wwEAAAAF,BR,2528
GYLD3_ArixL1sggEAAAHk,NL,2512
GYf3LzwJV98JifQEAAAAO,ES,2500
GX5nwgQDNJZ6aoQEAAAHJ,DK,2484
GXbGBEw3y6pGYoAEAAAVc,AR,2484
GVU2g_AGQXI7DwvwIAUSp,ES,2481
GXtqz7QCD4MPCwgEAAAan,PL,2479
GXxis0w4EP8N_vAEAAACO,PL,2474
GYkYw2QdPpZyksQEAAACr,MX,2471
GXbCIvwTBr3epwwEAAAJj,US,2467
GYRsKbA3gmIjDwgEAAAMH,NO,2464
GYb0FKQLsGIyPfQEAAAAM,CO,2464
GYGT8zAx-rsLDcwEAAAAs,NL,2457
GYSAr8wiBN8IqpAEAAAAE,CO,2444
GXm_gJg34lp4_wwEAAEZI,BR,2444
GYGhpSwCFYsISvQEAAAAH,AR,2436
GX9j4sw88eFy8eAEAAACn,SE,2429
GXdMTbQrnTaXCPQEAAA9W,NL,2427
GYXxsjQhvlsPDDgEAAAAC,US,2423
GYVRoxALmfsPCXwEAAAEN,NO,2422
GX5MHsQzwwIuLwgEAAACp,AR,2421
GXnAu5AZC5MNVoAEAABvO,BR,2417
GVU2bpwOunINJjhsJATsb,ES,2417
GYTFLPgoM2QIqwgEAAAAg,FI,2415
GYQS5jAlSyBk5wwEAAAAF,MX,2413
GXYUhuQ6aq6nCVgEAAAlR,SE,2401
GX9j4sw88eFy8eAEAAACn,NL,2386
GYb0FKQLsGIyPfQEAAAAM,US,2383
GXajjjg560MMcQQEAAAxU,ES,2382
GX6A4-QarfMPDUAEAAAAo,BR,2382
GXbGBEw3y6pGYoAEAAAVc,DK,2374
GXebCtwq1msPCwwEAAD8D,MX,2372
GYKgSTwmmUwvDwgEAAAAP,ES,2371
GYRsKbA3gmIjDwgEAAAMH,DK,2367
GXRuC4gJdpm2YwgEAAAF_,US,2361
GYVk91QMbC7W7wgEAAAAY,SE,2360
GYRS07wv40LnCwwEAAAAN,MX,2354
GYVRoxALmfsPCXwEAAAEN,SE,2350
GYXBzKw3n5aJmOwEAAAAE,CO,2344
GX5tdIgP5ILrCwgEAAADH,PL,2340
GXbC2_QGyS5GYoAEAAAOZ,BR,2340
GYCwQ1Qw2FUZWtwEAAAAf,CO,2320
GYQugjwF75IwWgQEAAACu,BR,2309
GYj2yaASx0MPCDgEAAAD1,MX,2296
GYcIzngboecIvwwEAAAAP,MX,2296
GYQLCngiLosPDRAEAAAA4,SE,2296
GXboXTwerO6OqkAEAAAhq,BR,2295
GYXBzKw3n5aJmOwEAAAAE,NO,2293
GYTFLPgoM2QIqwgEAAAAg,SE,2293
GYJwJXgD8sZqpgQEAAAAE,ES,2289
GYCVhjQCBs6KfnwEAAAAL,US,2283
GXbIIxQb4npGYoAEAAAch,US,2282
GYqM-cQPaAKeUiwEAAAAC,ES,2280
GXajjjg560MMcQQEAAAxU,AR,2271
GYQugjwF75IwWgQEAAACu,MX,2264
GX5MHsQzwwIuLwgEAAACp,SE,2263
GYEkLVAeovrHCwgEAAAAW,BR,2259
GWmKDEwGrA8JInwEAAAL6,CO,2256
GVU2cbQuR-1FvjSoJATzx,ES,2256
GYThiwghpK58QVwEAAAPC,SE,2246
GX-Tu4ge5qAexgwEAAABd,MX,2242
GYbDO6QFHOsPCwgEAAAMR,ES,2240
GXd24ggvmxLPDfgEAAACM,PL,2236
GYh9YiQJDHrITrgEAAAAC,FI,2235
GXa-mxg4SNINiYAEAAAF3,US,2203
GXd24ggvmxLPDfgEAAACM,NO,2200
GYGIiugVrw8MUuAEAAABi,DK,2199
GYeIGRgs-hpuFSgEAAACC,ES,2189
GYGhFzgNeM8PDcgEAAAAJ,AR,2189
GX8auJwgvI5c0wwEAAAAk,CO,2187
GXr2qigEnPpGXWQEAAAJu,BR,2173
GXJvkMAU0JIG6gAEAAAIo,MX,2168
GXajjjg4yklOfqwEAAAjT,ES,2164
GYIJCdgZFR4Y1wwEAAAKc,FI,2163
GXdLWQgqPHKXCPQEAAAxk,FI,2163
GYb0FKQLsGIyPfQEAAAAM,SE,2163
GXbGBEw3y6pGYoAEAAAVc,PL,2156
GYQugjwF75IwWgQEAAACu,CO,2149
GXajjjg560MMcQQEAAAxU,CO,2145
GWukCJAq-nIuHwwEAAAB4,NL,2144
GYXxsjQhvlsPDDgEAAAAC,BR,2140
GYAcfKQrV88IyQgEAAAHt,DK,2140
GYSVSQwET8cLCwwEAAACP,NO,2131
GYCwQ1Qw2FUZWtwEAAAAf,NO,2128
GX-Tu4ge5qAexgwEAAABd,US,2128
GYR5NgwYFtIG0wgEAAAA0,DK,2124
GXm_gJg34lp4_wwEAAEZI,US,2117
GYAcfKQrV88IyQgEAAAHt,FI,2113
GYT4GTQfqKqU3wwEAAABX,SE,2099
GYGSfjQeO-Ke3wgEAAAA4,MX,2097
GWmKDEwGrA8JInwEAAAL6,BR,2095
GVU2cMgPp_VFvjSoJATyY,PL,2093
GXn6NpwVG7IBKRwEAAAOo,ES,2089
GVU2fLgkp0lFvjSoJAT_x,ES,2085
GYXBzKw3n5aJmOwEAAAAE,DK,2076
GYAcfKQrV88IyQgEAAAHt,MX,2073
GYXBzKw3n5aJmOwEAAAAE,SE,2067
GXfGGmgzDUsJ_LwEAAAIz,ES,2063
GYagoyQwsSZfCwgEAAAAD,ES,2058
GYAcfKQrV88IyQgEAAAHt,NO,2051
GYGSfjQeO-Ke3wgEAAAA4,BR,2050
GXdLWQgqPHKXCPQEAAAxk,DK,2045
GYYxBtQFFnmbDBwEAAAAE,AR,2042
GYKwvSgjDcZfDwwEAAACO,ES,2041
GX-EdhwKKy5rDwwEAAACK,NL,2037
GYICZAQTd4qopsQEAAAEi,NO,2037
GYKgSTwmmUwvDwgEAAAAP,BR,2031
GYk93MwWuH4BJoAEAAABu,PL,2026
GX9j4sw88eFy8eAEAAACn,NO,2018
GXd24ggvmxLPDfgEAAACM,DK,2018
GXnUoBQPflYCgwwEAAAWf,CO,2013
GX5nwgQDNJZ6aoQEAAAHJ,ES,2012
GX8auJwgvI5c0wwEAAAAk,US,2009
GYrnUgAxQyAOpsAEAAAAC,AR,2007
GYT4KlAWICW03SAEAAASu,ES,2004
GXk8fHwihoY7CZgEAACkr,CO,1998
GYSnBjQWZ28LCwwEAAAEF,PL,1990
GYyHkNAaRApvDwwEAAAHZ,AR,1983
GYK0UvAc4lL23fQEAAABa,AR,1979
GVU2sBQYRs1FvjSoJAU-b,ES,1977
GVU2cPwY101FvjSoJATyo,FI,1970
GXkNYoQqHfY-njwEAABaA,ES,1966
GYTFLPgoM2QIqwgEAAAAg,PL,1963
GVU2cMgPp_VFvjSoJATyY,CO,1962
GYA80NAFd4LrDwgEAAAID,BR,1951
GYyUIBgIkFxu1wwEAAABs,ES,1949
GYh9YiQJDHrITrgEAAAAC,SE,1943
GWmKDEwGrA8JInwEAAAL6,DK,1937
GVU2cMgPp_VFvjSoJATyY,FI,1932
GVU2d_A0NVFFvjSoJAT65,SE,1928
GYA9XHQopEqmlqwEAAAAC,CO,1914
GYZLijQsvoJKWWQEAAAB6,SE,1913
GYjijew4i30SYwwEAAABh,ES,1911
GX5MHsQzwwIuLwgEAAACp,NO,1911
GYK0xWAMIRXXCMAEAAAB4,AR,1907
GXbIIxQb4npGYoAEAAAch,AR,1906
GXYUhuQ6aq6nCVgEAAAlR,AR,1903
GYhrU9g58msJjkAEAAAAb,NL,1895
GYSY16gSdrsLCwwEAAAKW,ES,1894
GXSySggmEBE6olAEAAAJs,ES,1888
GYICZAQTd4qopsQEAAAEi,SE,1883
GYSe0BwSrtp5NpgEAAAAk,SE,1880
GVU2gkAgT4oNJjhsJAUDk,NO,1877
GYT36VQefg8PDIAEAAALs,PL,1872
GYK0ttAm325iWvwEAAABZ,CO,1871
GYR5NgwYFtIG0wgEAAAA0,FI,1871
GYSY16gSdrsLCwwEAAAKW,SE,1868
GXmmNlAJRF8NVoAEAAAVy,BR,1858
GYSAr8wiBN8IqpAEAAAAE,MX,1857
GVU2fhwcQZY7DwvwIAUJl,MX,1849
GYj5eDwTD03OuwgEAAAIF,ES,1846
GYSe0BwSrtp5NpgEAAAAk,DK,1835
GXnAu5AZC5MNVoAEAABvO,CO,1830
GYJ2n2AJJG8JnLQEAAAHr,FI,1827
GXk8fHwihoY7CZgEAACkr,ES,1827
GYAcfKQrV88IyQgEAAAHt,CO,1825
GYoy0UgG9-YeAHgEAAACA,CO,1825
GXcnTGwGNYSRMwgEAAAGK,MX,1824
GYVr-Fw8B-IOswwEAAAAC,MX,1813
GX9j4vQkI6nidqQEAAACc,ES,1811
GXKIi_wJVwpaZlwEAAAAm,PL,1810
GX3dOFgSA-4uZmAEAAAAi,ES,1807
GX6A4-QarfMPDUAEAAAAo,ES,1803
GYA9XHQopEqmlqwEAAAAC,MX,1791
GYGhpSwCFYsISvQEAAAAH,US,1788
GYh9YiQJDHrITrgEAAAAC,NL,1786
GYCwQ1Qw2FUZWtwEAAAAf,FI,1784
GXJvkMAU0JIG6gAEAAAIo,CO,1780
GXKN_xQX5csPDwwEAAABj,NL,1776
GX5MHsQzwwIuLwgEAAACp,PL,1774
GYTFLPgoM2QIqwgEAAAAg,DK,1772
GYKwvSgjDcZfDwwEAAACO,PL,1769
GYRsKbA3gmIjDwgEAAAMH,NL,1768
GXebCtwq1msPCwwEAAD8D,CO,1764
GYbiL3gvqXgqEhgEAAAHG,PL,1756
GYINi5guXcp2TjQEAAAVI,ES,1745
GYyUIBgIkFxu1wwEAAABs,BR,1742
GYSY16gSdrsLCwwEAAAKW,DK,1742
GVU2WugfAylFvjSoJATvA,CO,1741
GXdLWQgqPHKXCPQEAAAxk,NL,1740
GYoy0UgG9-YeAHgEAAACA,BR,1735
GYbCHWwbQpcPCwgEAAAJd,PL,1735
GYDlU2w2clZ7CwwEAAAAX,BR,1735
GYThiwghpK58QVwEAAAPC,DK,1733
GYCiC1Q8picLCfAEAAAAC,MX,1731
GYXBzKw3n5aJmOwEAAAAE,MX,1729
GYb0FKQLsGIyPfQEAAAAM,NO,1726
GXYUhuQ6aq6nCVgEAAAlR,NO,1725
GXbGBEw3y6pGYoAEAAAVc,NO,1724
GYV3u-gHh-C9FwgEAAACd,PL,1723
GX5nwgQDNJZ6aoQEAAAHJ,NO,1720
GXJvkMAU0JIG6gAEAAAIo,BR,1702
GYCiC1Q8picLCfAEAAAAC,US,1701
GWGwm2gpIf6mywwEAAACF,MX,1699
GYh9YiQJDHrITrgEAAAAC,DK,1698
GXjjJwAvjfY7CZgEAAAnC,ES,1695
GXji44gbd1I7CZgEAAAjR,AR,1689
GYCVhjQCBs6KfnwEAAAAL,NL,1687
GYuMoJgadEsLCwgEAAA-1,PL,1686
GXr2qigEnPpGXWQEAAAJu,PL,1680
GYQLCngiLosPDRAEAAAA4,NL,1680
GYvE1vAah9Ja8kAEAAAGx,BR,1680
GVU2cMgPp_VFvjSoJATyY,NL,1678
GYR5NgwYFtIG0wgEAAAA0,NO,1674
GYV4PeQvQGaDCwwEAAAC_,MX,1670
GYIJCdgZFR4Y1wwEAAAKc,AR,1662
GXkyElw3j2J4_wwEAAAQa,NO,1660
GVU2bpwOunINJjhsJATsb,SE,1651
GXYUhuQ6aq6nCVgEAAAlR,DK,1648
GX8auJwgvI5c0wwEAAAAk,BR,1647
GYfl7pQ2HhcPCBQEAAAFr,ES,1645
GYAcfKQrV88IyQgEAAAHt,BR,1643
GYJWmoAFMlMJRhwEAAACy,NL,1643
GXnzVfgFjtICgwwEAAA7L,CO,1639
GVU2c9QptjVFvjSoJAT2f,ES,1635
GXuf61QBFTpuSkwEAAA1t,BR,1631
GXmmNFAzEJyLCHAEAACDB,MX,1631
GXkNYoQqHfY-njwEAABaA,PL,1628
GVU2cMgPp_VFvjSoJATyY,MX,1627
GX8VcRQca5sLDbAEAAAD-,BR,1627
GXn6NpwVG7IBKRwEAAAOo,BR,1625
GYYxBtQFFnmbDBwEAAAAE,BR,1625
GXnAu5AZC5MNVoAEAABvO,MX,1624
GWGwm2gpIf6mywwEAAACF,BR,1621
GYK0ttAm325iWvwEAAABZ,BR,1615
GYZLijQsvoJKWWQEAAAB6,NO,1608
GX8VcRQca5sLDbAEAAAD-,CO,1608
GYGhpSwCFYsISvQEAAAAH,NL,1603
GXajjjg4yklOfqwEAAAjT,MX,1602
GYVXMEQyWIWgzwwEAAAA7,ES,1601
GVU2cMgPp_VFvjSoJATyY,BR,1596
GYXEIXwykPruGtQEAAAFQ,PL,1596
GYZLijQsvoJKWWQEAAAB6,US,1590
GYb0FKQLsGIyPfQEAAAAM,FI,1586
GYXhZlwhBpMI_wwEAAAfU,ES,1580
GXnUoBQPflYCgwwEAAAWf,MX,1577
GYbiL3gvqXgqEhgEAAAHG,SE,1575
GX9j4sw88eFy8eAEAAACn,FI,1572
GXr2qigEnPpGXWQEAAAJu,US,1569
GWmKDEwGrA8JInwEAAAL6,SE,1567
GX8_d8QZmqYudbQEAAAC1,US,1564
GYSYN2AYfO8LCwwEAAAId,FI,1563
GYAcfKQrV88IyQgEAAAHt,NL,1562
GYCwQ1Qw2FUZWtwEAAAAf,AR,1559
GYh5pMgWVA8LDdQEAAACt,ES,1559
GWmKDEwGrA8JInwEAAAL6,NO,1557
GXYUhuQ6aq6nCVgEAAAlR,US,1556
GYd3Mygq6S2-jkwEAAAZI,BR,1554
GYTFLPgoM2QIqwgEAAAAg,NO,1542
GYKb_dw6VMRi_uQEAAABX,MX,1541
GYCiC1Q8picLCfAEAAAAC,BR,1539
GYVRoxALmfsPCXwEAAAEN,FI,1537
GYKgSTwmmUwvDwgEAAAAP,MX,1535
GYl2fdQbRL7anwwEAAAAD,MX,1534
GVU2wmQq7Go7DwvwIAVa7,ES,1527
GYUMTygWCVKqJLwEAAAAc,ES,1515
GX9j4vQkI6nidqQEAAACc,SE,1511
GYR5NgwYFtIG0wgEAAAA0,PL,1510
GX0aOXAiLMxTCwwEAAANL,ES,1509
GY5tqbgv7D0G9tAEAAAbV,BR,1507
GVU2WugfAylFvjSoJATvA,BR,1505
GYME4cgyGt6EnCgEAAAAv,FI,1505
GYINi5guXcp2TjQEAAAVI,BR,1504
GYCwQ1Qw2FUZWtwEAAAAf,NL,1504
GYKgSTwmmUwvDwgEAAAAP,CO,1502
GX5MHsQzwwIuLwgEAAACp,NL,1497
GYBNQtQFalIcyvgEAAAAs,ES,1491
GXn0p4gCmPYBKRwEAAAG8,MX,1486
GX-Tu4ge5qAexgwEAAABd,BR,1483
GWmKDEwGrA8JInwEAAAL6,MX,1481
GYJlNiAoy5bahUgEAAAAg,BR,1477
GYWZsywiLOoqNwgEAAAAJ,PL,1476
GXbGBEw3y6pGYoAEAAAVc,FI,1476
GYT4GTQfqKqU3wwEAAABX,DK,1457
GYk93MwWuH4BJoAEAAABu,SE,1456
GYME4cgyGt6EnCgEAAAAv,NO,1454
GYVRoxALmfsPCXwEAAAEN,DK,1452
GVU2d_A0NVFFvjSoJAT65,AR,1450
GYQLCngiLosPDRAEAAAA4,FI,1443
GYUjdLgBiJp5otAEAAAAJ,ES,1442
GXJvkMAU0JIG6gAEAAAIo,SE,1442
GVU2bygQ1go7DwvwIAT3r,FI,1438
GYT4GTQfqKqU3wwEAAABX,NO,1437
GVU2d_A0NVFFvjSoJAT65,US,1437
GYGSfjQeO-Ke3wgEAAAA4,CO,1436
GX5MHsQzwwIuLwgEAAACp,FI,1433
GYME4cgyGt6EnCgEAAAAv,SE,1432
GX24uiQjwE7TDLwEAAAAC,PL,1432
GVU2WugfAylFvjSoJATvA,SE,1431
GYJagJwg1csJKugEAAAAE,BR,1429
GXcnTGwGNYSRMwgEAAAGK,FI,1428
GX9j4vQkI6nidqQEAAACc,DK,1428
GYL51wA5ofaSURgEAAAAC,BR,1426
GYiDbSAmIpMNvYAEAAAAI,ES,1424
GYk93MwWuH4BJoAEAAABu,US,1414
GYkYw2QdPpZyksQEAAACr,CO,1413
GYNdRSwEEPZC7qQEAAAAC,ES,1412
GXuf61QBFTpuSkwEAAA1t,MX,1407
GXxis0w4EP8N_vAEAAACO,SE,1407
GYSVYzwVxyKvDwgEAAAAg,PL,1406
GXkyElw3j2J4_wwEAAAQa,DK,1405
GX6A4-QarfMPDUAEAAAAo,MX,1401
GVU2cMgPp_VFvjSoJATyY,NO,1400
GYGIiugVrw8MUuAEAAABi,US,1396
GVU2bygQ1go7DwvwIAT3r,NO,1394
GYXEIXwykPruGtQEAAAFQ,ES,1386
GYA80NAFd4LrDwgEAAAID,CO,1385
GX8VcRQca5sLDbAEAAAD-,US,1383
GWmKDEwGrA8JInwEAAAL6,AR,1383
GYV06jAzcjb0nwwEAAAAc,MX,1383
GYoy0UgG9-YeAHgEAAACA,MX,1378
GX8W5GwzKncLCNwEAAAYf,CO,1377
GYJagJwg1csJKugEAAAAE,MX,1376
GYWkQ9QyS8TO6UQEAAAAC,ES,1376
GXji44gbd1I7CZgEAAAjR,SE,1375
GXdLWQgqPHKXCPQEAAAxk,NO,1372
GYb0FKQLsGIyPfQEAAAAM,PL,1371
GVU2WugfAylFvjSoJATvA,AR,1365
GYSeIsQemAp5NpgEAAAAM,ES,1363
GYXBzKw3n5aJmOwEAAAAE,AR,1363
GYVRoxALmfsPCXwEAAAEN,PL,1361
GVU2WugfAylFvjSoJATvA,MX,1359
GWmKDEwGrA8JInwEAAAL6,FI,1356
GYME4cgyGt6EnCgEAAAAv,PL,1356
GYT38iAHJDcPDwgEAAAQK,PL,1350
GVU2xlQZIxY7DwvwIAVgK,SE,1348
GYSeWJgiWxqW8mwEAAAA6,MX,1347
GYQS5jAlSyBk5wwEAAAAF,AR,1346
GYKcEXQKFoAPCwgEAAACp,CO,1342
GYQLBuAROFDpSKQEAAAAO,ES,1336
GXnAu5AZC5MNVoAEAABvO,SE,1336
GXI-WvQqTfKuWIwEAAAAC,ES,1335
GVU2wKADG81FvjSoJAVPU,MX,1334
GYmCmWw8eVLXCwgEAAACc,ES,1334
GVU2WugfAylFvjSoJATvA,US,1331
GYIBToQrPdotpNQEAAAEa,BR,1331
GXboXTwerO6OqkAEAAAhq,CO,1329
GXpdzNQG7zbAdWQEAAAaL,ES,1321
GXuFMfQuwD5uSkwEAAAth,MX,1316
GYGYm2gD5HnqQqwEAAABB,CO,1315
GVU2xlQZIxY7DwvwIAVgK,PL,1314
GYXEIXwykPruGtQEAAAFQ,FI,1312
GYbiL3gvqXgqEhgEAAAHG,FI,1311
GYJl77QovaoHDwwEAAAAv,MX,1308
GXozhGwOz77DCYwEAABBA,AR,1308
GYWRzcwxB28PCJQEAAAAx,ES,1302
GYZ9MrgqYWBq0wwEAAAAF,ES,1298
GY1KUOQq0t8NtgwEAAACj,ES,1297
GXcnTGwGNYSRMwgEAAAGK,SE,1297
GXa5NxQI8g5GYoAEAAAAm,CO,1296
GYZLijQsvoJKWWQEAAAB6,MX,1293
GWGwm2gpIf6mywwEAAACF,CO,1293
GYIBToQrPdotpNQEAAAEa,SE,1291
GXxis0w4EP8N_vAEAAACO,AR,1285
GXcnTGwGNYSRMwgEAAAGK,ES,1283
GYfIOGARe3ZDCwgEAAACZ,SE,1282
GWmKDEwGrA8JInwEAAAL6,PL,1277
GXnJ9_wWT34CgwwEAAADK,MX,1274
GYGYm2gD5HnqQqwEAAABB,MX,1269
GXsQHeQ8fdMJrsQEAAABM,US,1268
GYSYN2AYfO8LCwwEAAAId,DK,1267
GVU2cbQuR-1FvjSoJATzx,MX,1264
GXuf61QBFTpuSkwEAAA1t,CO,1263
GVU2cMgPp_VFvjSoJATyY,DK,1262
GX3ZDNQA_j8LCSgEAAAXR,AR,1255
GXYUhuQ6aq6nCVgEAAAlR,NL,1254
GX5MHsQzwwIuLwgEAAACp,DK,1254
GYSVPmgOMJcM3gAEAAABt,FI,1253
GYilRbQBlfrurwgEAAAH0,PL,1253
GXtqz7QCD4MPCwgEAAAan,SE,1249
GYXhKzAbBH7GzIwEAAAJG,NL,1248
GVU2xlQZIxY7DwvwIAVgK,BR,1247
GXYUhuQ6aq6nCVgEAAAlR,FI,1245
GXaUfiAsLdZ3DGQEAAACj,MX,1245
GV7xdwg1cosPDWwEAAABT,ES,1244
GVU2fTQeHeo7DwvwIAUH5,BR,1242
GVU2b2A6ZF47DwvwIAT34,ES,1242
GYSeWJgiWxqW8mwEAAAA6,CO,1239
GYXBzKw3n5aJmOwEAAAAE,FI,1239
GVrw40gca3MPDwskIAAAN,ES,1236
GXji44gbd1I7CZgEAAAjR,PL,1236
GYJagJwg1csJKugEAAAAE,CO,1235
GYJagJwg1csJKugEAAAAE,SE,1234
GVU2g_AGQXI7DwvwIAUSp,NO,1230
GYb0FKQLsGIyPfQEAAAAM,DK,1229
GVU2bygQ1go7DwvwIAT3r,DK,1227
GYIGlYwGkLIY1wwEAAAAu,BR,1226
GX24uiQjwE7TDLwEAAAAC,SE,1225
GYWkQ9QyS8TO6UQEAAAAC,PL,1223
GYIJCdgZFR4Y1wwEAAAKc,DK,1222
GX5nwgQDNJZ6aoQEAAAHJ,SE,1221
GYT4GTQfqKqU3wwEAAABX,FI,1217
GVU2bygQ1go7DwvwIAT3r,AR,1217
GYZLijQsvoJKWWQEAAAB6,DK,1216
GXbIIxQb4npGYoAEAAAch,PL,1213
GYQLMSAZ6wRTCwgEAAAC1,ES,1213
GYSe0BwSrtp5NpgEAAAAk,NO,1211
GX6A4-QarfMPDUAEAAAAo,SE,1210
GYNdRSwEEPZC7qQEAAAAC,CO,1209
GY0XU4AhXXsPCUAEAAAA3,AR,1207
GVU2bpwOunINJjhsJATsb,BR,1205
GYK0ttAm325iWvwEAAABZ,MX,1204
GYSYN2AYfO8LCwwEAAAId,PL,1203
GV7xdTgGw6MPDWwEAAABG,ES,1200
GYLEWLwPOebyJwwEAAAHB,PL,1198
GYT4GTQfqKqU3wwEAAABX,PL,1198
GVU2wKADG81FvjSoJAVPU,CO,1196
GVU2gkAgT4oNJjhsJAUDk,BR,1193
GYqM-cQPaAKeUiwEAAAAC,BR,1193
GXd24ggvmxLPDfgEAAACM,NL,1193
GXmmNlAJRF8NVoAEAAAVy,CO,1190
GYGYm2gD5HnqQqwEAAABB,BR,1188
GYXxsjQhvlsPDDgEAAAAC,AR,1186
GXxiTeAijaTFAlwEAAADX,ES,1185
GVU2gkAgT4oNJjhsJAUDk,DK,1184
GYME4cgyGt6EnCgEAAAAv,MX,1181
GYij31wBohZA3MQEAAAKa,ES,1181
GYME4cgyGt6EnCgEAAAAv,DK,1178
GYamErwLzTajCwwEAAAAb,ES,1176
GYjVBCwNljLsUwgEAAADK,PL,1173
GYbzrRAvf-ZPCKQEAAAAX,ES,1173
GX6A4-QarfMPDUAEAAAAo,CO,1169
GYSnBjQWZ28LCwwEAAAEF,SE,1169
GYh9YiQJDHrITrgEAAAAC,NO,1169
GYYxBtQFFnmbDBwEAAAAE,PL,1166
GYAcWjwZC0cIyQgEAAAAy,BR,1165
GWGwm2gpIf6mywwEAAACF,AR,1163
GYd3Mygq6S2-jkwEAAAZI,MX,1162
GYGYm2gD5HnqQqwEAAABB,AR,1160
GYAcWjwZC0cIyQgEAAAAy,AR,1156
GYzcHIw5407mRsAEAAAA4,ES,1154
GVU2d_A0NVFFvjSoJAT65,DK,1153
GXn6NpwVG7IBKRwEAAAOo,MX,1147
GYSY16gSdrsLCwwEAAAKW,FI,1146
GYZWoOQ6F9cLDCAEAAABP,SE,1138
GWv7yvAGvXCm-lwEAAAE-,ES,1137
GYJ2n2AJJG8JnLQEAAAHr,CO,1131
GXxis0w4EP8N_vAEAAACO,DK,1131
GYk93MwWuH4BJoAEAAABu,NO,1130
GYL51wA5ofaSURgEAAAAC,MX,1128
GYbCHWwbQpcPCwgEAAAJd,SE,1127
GYQLQCQjpjh24bwEAAAB-,ES,1125
GYfIOGARe3ZDCwgEAAACZ,NO,1124
GYZLijQsvoJKWWQEAAAB6,FI,1123
GYSVYzwVxyKvDwgEAAAAg,ES,1123
GYagoyQwsSZfCwgEAAAAD,US,1119
GYCwQ1Qw2FUZWtwEAAAAf,PL,1117
GXufwFQjcx8PCwgEAAA95,MX,1113
GYjVBCwNljLsUwgEAAADK,ES,1112
GYkYw2QdPpZyksQEAAACr,BR,1111
GXd24ggvmxLPDfgEAAACM,US,1109
GYtbyhgvcPXmangEAAAsR,MX,1109
GVU2c9QptjVFvjSoJAT2f,US,1108
GYXB0OgEQO5OhegEAAAAl,ES,1106
GYQugjwF75IwWgQEAAACu,AR,1105
GYXEIXwykPruGtQEAAAFQ,SE,1105
GYUGHoQ5Q3cLDwgEAAAAt,AR,1103
GZCblSgklJrDCLQEAAAY6,ES,1102
GXkyElw3j2J4_wwEAAAQa,NL,1100
GXoZVkwh6YrLCwgEAAACJ,US,1099
GVU2cJww-hI7DwvwIAT5u,SE,1096
GVU2WugfAylFvjSoJATvA,DK,1095
GYZWoOQ6F9cLDCAEAAABP,US,1095
GYThiwghpK58QVwEAAAPC,NO,1095
GVU2g_AGQXI7DwvwIAUSp,FI,1094
GYUGHoQ5Q3cLDwgEAAAAt,CO,1093
GYJl77QovaoHDwwEAAAAv,CO,1093
GYf3LzwJV98JifQEAAAAO,US,1090
GXk8fHwihoY7CZgEAACkr,BR,1090
GYbDO6QFHOsPCwgEAAAMR,US,1087
GYilRbQBlfrurwgEAAAH0,SE,1087
GYR9plgnQIIjDwgEAABDS,ES,1086
GVU2gkAgT4oNJjhsJAUDk,MX,1085
GYb0FKQLsGIyPfQEAAAAM,AR,1084
GYQS5jAlSyBk5wwEAAAAF,CO,1084
GYJagJwg1csJKugEAAAAE,PL,1083
GVU2d_A0NVFFvjSoJAT65,CO,1083
GX9j4vQkI6nidqQEAAACc,PL,1081
GYaoStQGy-5gssQEAAAA9,BR,1079
GXnAu5AZC5MNVoAEAABvO,FI,1078
GVU2gkAgT4oNJjhsJAUDk,AR,1076
GYfIOGARe3ZDCwgEAAACZ,DK,1074
GYqnA8gSSHIVMpwEAAAAV,MX,1072
GVU2wKADG81FvjSoJAVPU,PL,1070
GYk93MwWuH4BJoAEAAABu,MX,1069
GYXhKzAbBH7GzIwEAAAJG,US,1066
GXcnZJAT1q6XCPQEAAALH,ES,1065
GX0gQ9AKAgr5cuAEAAAG_,US,1064
GXboXTwerO6OqkAEAAAhq,MX,1063
GVU2wKADG81FvjSoJAVPU,SE,1061
GYbiL3gvqXgqEhgEAAAHG,DK,1057
GYk93MwWuH4BJoAEAAABu,AR,1057
GVU2gkAgT4oNJjhsJAUDk,PL,1054
GYAcfKQrV88IyQgEAAAHt,AR,1054
GYICZAQTd4qopsQEAAAEi,US,1053
GYcGIfAAwOmbDQAEAAAAC,ES,1051
